,0,1,2,3,4,5,6,7,8,9,10
5068,Pedro,Conceição,96,432398.29,Debito,2020-05-20 09:56:00,402537,Pedro Conceição,2015-12-09 13:46:00,6,2015-11-09 13:46:00
5069,Pedro,Freitas,67,917412.14,Debito,2015-10-11 13:05:00,827155,Pedro Freitas,2000-07-28 11:56:00,5,2000-06-28 11:56:00
5070,Pedro,Neves,26,700788.26,Debito,2015-09-25 16:08:00,640585,Pedro Neves,1997-03-23 10:27:00,5,1997-02-23 10:27:00
5071,Pedro,Neves,26,277235.07,Credito,2016-06-19 14:20:00,9114,Pedro Neves,1987-01-29 13:47:00,2,1986-12-29 13:47:00
5072,Pedro,Carvalho,90,919043.53,Debito,2010-09-09 16:10:00,717509,Pedro Carvalho,1951-03-01 15:46:00,9,1951-02-01 15:46:00
5073,Pedro,Santos,60,127637.91,Debito,2018-01-02 15:36:00,209098,Pedro Santos,1962-02-27 15:59:00,6,1962-01-27 15:59:00
5074,Pedro,Lopes,72,481692.50,Credito,2021-08-07 14:45:00,381385,Pedro Lopes,1958-07-09 12:31:00,4,1958-06-09 12:31:00
5075,Pedro,Silveira,36,333565.58,Debito,2016-10-10 11:36:00,571496,Pedro Silveira,1980-05-14 15:07:00,4,1980-04-14 15:07:00
5076,Pedro,Conceição,96,783464.15,Credito,2011-04-06 15:33:00,543145,Pedro Conceição,2019-12-23 12:12:00,4,2019-11-23 12:12:00
5077,Pedro,Duarte,27,317869.21,Credito,2012-01-12 12:05:00,34481,Pedro Duarte,1980-06-29 12:34:00,1,1980-05-29 12:34:00
5078,Pedro,Moura,34,119793.86,Debito,2013-04-09 11:34:00,116982,Pedro Moura,2018-07-02 09:20:00,4,2018-06-02 09:20:00
5079,Pedro,Conceição,85,263554.36,Credito,2019-08-21 09:34:00,491705,Pedro Conceição,1981-07-17 14:39:00,1,1981-06-17 14:39:00
5080,Pedro,Conceição,85,839393.35,Credito,2013-10-09 12:59:00,177939,Pedro Conceição,2020-04-01 13:53:00,1,2020-03-01 13:53:00
5081,Pedro,Alves,34,913743.64,Debito,2018-09-07 15:50:00,780643,Pedro Alves,1965-12-22 09:49:00,7,1965-11-22 09:49:00
5082,Pedro,Teixeira,89,172622.12,Debito,2014-10-18 11:23:00,31807,Pedro Teixeira,1978-07-21 10:06:00,9,1978-06-21 10:06:00
5083,Pedro,Costela,91,302200.93,Debito,2010-08-06 09:15:00,305361,Pedro Costela,1994-02-06 14:40:00,2,1994-01-06 14:40:00
5084,Pedro,Farias,17,668768.21,Credito,2022-06-29 11:36:00,896521,Pedro Farias,2008-04-01 16:07:00,8,2008-03-01 16:07:00
5085,Pedro,Teixeira,89,117751.43,Credito,2022-05-12 11:44:00,29101,Pedro Teixeira,1982-05-17 11:09:00,3,1982-04-17 11:09:00
5086,Pedro,Ramos,54,344511.45,Debito,2008-07-29 13:39:00,520536,Pedro Ramos,2016-02-13 16:34:00,9,2016-01-13 16:34:00
5087,Pedro,Martins,27,351387.90,Debito,2008-10-20 12:44:00,698752,Pedro Martins,2014-06-30 13:43:00,4,2014-05-30 13:43:00
5088,Pedro,Moura,87,901153.37,Debito,2010-07-07 10:02:00,79238,Pedro Moura,1956-10-24 15:20:00,2,1956-09-24 15:20:00
5089,Pedro,Alves,34,743991.44,Debito,2022-03-05 09:51:00,322123,Pedro Alves,1980-08-16 10:51:00,6,1980-07-16 10:51:00
5090,Pedro,Carvalho,49,214518.48,Credito,2011-05-24 15:47:00,136788,Pedro Carvalho,1952-09-15 14:42:00,7,1952-08-15 14:42:00
5091,Pedro,Vieira,58,35173.71,Credito,2015-12-08 12:17:00,422443,Pedro Vieira,1955-01-30 15:09:00,5,1954-12-30 15:09:00
5092,Pedro,Martins,27,900167.36,Debito,2013-10-10 09:49:00,847395,Pedro Martins,2003-02-05 13:43:00,7,2003-01-05 13:43:00
5093,Pedro,Vieira,58,354434.58,Credito,2021-03-26 12:02:00,962646,Pedro Vieira,1991-10-01 13:59:00,2,1991-09-01 13:59:00
5094,Pedro,Farias,30,717145.12,Debito,2017-01-28 11:05:00,209080,Pedro Farias,1987-08-03 10:52:00,7,1987-07-03 10:52:00
5095,Pedro,Carvalho,49,946850.99,Credito,2014-08-04 10:27:00,305146,Pedro Carvalho,1978-04-27 13:37:00,9,1978-03-27 13:37:00
5096,Pedro,Neves,93,184364.89,Debito,2006-01-14 12:04:00,572978,Pedro Neves,1968-09-21 09:19:00,3,1968-08-21 09:19:00
5097,Pedro,Barros,30,716443.00,Credito,2018-04-23 11:09:00,948338,Pedro Barros,2004-03-10 12:43:00,5,2004-02-10 12:43:00
5098,Pedro,Barros,30,486003.44,Credito,2014-07-27 16:49:00,204011,Pedro Barros,1985-02-01 15:29:00,2,1985-01-01 15:29:00
5099,Pedro,Aragão,98,986185.13,Debito,2018-04-06 14:23:00,697407,Pedro Aragão,1992-03-25 12:57:00,7,1992-02-25 12:57:00
5100,Pedro,Neves,93,322419.31,Credito,2017-06-24 14:27:00,56491,Pedro Neves,2022-09-12 11:15:00,8,2022-08-12 11:15:00
5101,Pedro,Mata,37,941213.49,Debito,2012-03-13 16:55:00,968446,Pedro Mata,2020-01-05 14:57:00,1,2019-12-05 14:57:00
5102,Pedro,Santos,52,730613.76,Debito,2009-11-11 09:48:00,513064,Pedro Santos,2011-02-16 09:05:00,8,2011-01-16 09:05:00
5103,Pedro,Melo,27,795328.07,Credito,2020-01-21 13:14:00,514604,Pedro Melo,1988-09-28 15:52:00,4,1988-08-28 15:52:00
5104,Pedro,Costela,91,82976.04,Credito,2018-03-14 14:03:00,374649,Pedro Costela,1966-03-13 15:09:00,1,1966-02-13 15:09:00
5105,Pedro,Rodrigues,27,573382.33,Debito,2010-06-16 09:50:00,929731,Pedro Rodrigues,1999-06-21 09:35:00,9,1999-05-21 09:35:00
5106,Pedro,Lopes,24,841959.18,Credito,2019-07-18 12:43:00,977290,Pedro Lopes,1965-10-16 15:47:00,6,1965-09-16 15:47:00
5107,Pedro,Moraes,35,800877.52,Credito,2009-06-13 14:56:00,297412,Pedro Moraes,2022-01-17 11:07:00,6,2021-12-17 11:07:00
5108,Pedro,Paz,38,809112.96,Credito,2007-09-01 14:42:00,144151,Pedro Paz,1977-01-20 13:15:00,7,1976-12-20 13:15:00
5109,Pedro,Rocha,70,133021.11,Credito,2006-09-20 10:49:00,890854,Pedro Rocha,1978-01-09 16:11:00,6,1977-12-09 16:11:00
5110,Pedro,Mata,37,870722.67,Debito,2008-09-20 13:22:00,355719,Pedro Mata,1985-05-29 09:06:00,8,1985-04-29 09:06:00
5111,Pedro,Monteiro,53,708935.20,Debito,2018-03-02 16:54:00,575583,Pedro Monteiro,2016-10-17 09:34:00,3,2016-09-17 09:34:00
5112,Pedro,Lopes,77,633981.69,Debito,2006-06-10 11:08:00,828542,Pedro Lopes,2015-09-02 09:02:00,2,2015-08-02 09:02:00
5113,Pedro,Lopes,24,588130.78,Credito,2016-12-26 11:34:00,78621,Pedro Lopes,1952-10-09 15:58:00,1,1952-09-09 15:58:00
5114,Pedro,Cunha,54,615549.46,Credito,2006-05-16 15:35:00,487570,Pedro Cunha,1983-03-08 15:15:00,4,1983-02-08 15:15:00
5115,Pedro,Cunha,54,267256.29,Debito,2022-12-09 09:13:00,138093,Pedro Cunha,2018-05-16 09:35:00,8,2018-04-16 09:35:00
5116,Pietra,Fogaça,62,172204.58,Debito,2011-01-02 12:52:00,692028,Pietra Fogaça,2014-11-17 10:11:00,1,2014-10-17 10:11:00
5117,Pietra,Novaes,30,461447.10,Debito,2014-09-24 09:55:00,843137,Pietra Novaes,2021-05-10 11:13:00,9,2021-04-10 11:13:00
5118,Pietra,Cardoso,81,819047.03,Debito,2016-11-13 16:52:00,981252,Pietra Cardoso,2011-07-26 09:45:00,2,2011-06-26 09:45:00
5119,Pietra,Rodrigues,64,525166.98,Debito,2019-07-03 13:25:00,576174,Pietra Rodrigues,2005-06-09 15:58:00,2,2005-05-09 15:58:00
5120,Pietra,Peixoto,49,956039.65,Credito,2020-08-04 13:49:00,523503,Pietra Peixoto,1957-01-14 13:43:00,7,1956-12-14 13:43:00
5121,Pietra,Lopes,35,500136.60,Debito,2007-04-09 09:25:00,625854,Pietra Lopes,1979-02-17 13:34:00,8,1979-01-17 13:34:00
5122,Pietra,Martins,41,250512.42,Debito,2013-02-15 11:01:00,258150,Pietra Martins,2018-12-11 16:50:00,7,2018-11-11 16:50:00
5123,Pietra,Fernandes,67,258843.48,Credito,2010-11-25 11:56:00,980000,Pietra Fernandes,2018-12-30 11:33:00,7,2018-11-30 11:33:00
5124,Pietra,Barbosa,64,489038.46,Credito,2008-02-28 10:39:00,499744,Pietra Barbosa,1962-11-24 10:28:00,7,1962-10-24 10:28:00
5125,Pietra,Barbosa,64,564816.02,Debito,2009-12-14 09:23:00,916313,Pietra Barbosa,1978-12-23 13:01:00,3,1978-11-23 13:01:00
5126,Pietra,Cardoso,81,813388.01,Credito,2006-11-11 11:21:00,565329,Pietra Cardoso,2013-02-05 10:31:00,1,2013-01-05 10:31:00
5127,Pietra,Peixoto,49,579437.14,Credito,2016-11-27 14:03:00,531033,Pietra Peixoto,1978-12-23 10:25:00,3,1978-11-23 10:25:00
5128,Pietra,Duarte,26,138670.58,Credito,2014-11-07 13:34:00,767916,Pietra Duarte,1963-01-23 11:13:00,7,1962-12-23 11:13:00
5129,Pietra,Duarte,26,479631.27,Debito,2013-12-26 11:20:00,50522,Pietra Duarte,1984-12-28 10:03:00,2,1984-11-28 10:03:00
5130,Pietra,Mota,62,621422.29,Credito,2017-06-15 12:09:00,736710,Pietra Mota,2017-11-01 10:41:00,1,2017-10-01 10:41:00
5131,Pietra,Pereira,62,242544.94,Credito,2021-08-04 13:23:00,959419,Pietra Pereira,1984-07-07 14:17:00,5,1984-06-07 14:17:00
5132,Pietra,Cavalcanti,63,659270.52,Credito,2012-11-21 09:33:00,759827,Pietra Cavalcanti,1980-03-24 11:00:00,5,1980-02-24 11:00:00
5133,Pietra,Lopes,35,548695.80,Debito,2019-03-29 15:55:00,671054,Pietra Lopes,1975-12-05 15:14:00,2,1975-11-05 15:14:00
5134,Pietra,Melo,88,80747.98,Credito,2010-11-12 15:50:00,89172,Pietra Melo,2017-01-14 15:10:00,2,2016-12-14 15:10:00
5135,Pietra,Pereira,62,772972.49,Debito,2015-03-01 09:45:00,510086,Pietra Pereira,1981-04-23 14:04:00,1,1981-03-23 14:04:00
5136,Pietra,Sales,23,94150.35,Credito,2005-04-23 09:44:00,333475,Pietra Sales,2010-10-16 12:23:00,1,2010-09-16 12:23:00
5137,Pietra,Ribeiro,91,389218.07,Credito,2010-12-04 12:04:00,163317,Pietra Ribeiro,1972-12-16 09:45:00,1,1972-11-16 09:45:00
5138,Pietra,Melo,88,742826.77,Debito,2007-10-17 09:22:00,82461,Pietra Melo,1950-02-09 10:17:00,2,1950-01-09 10:17:00
5139,Pietra,Barbosa,27,535035.27,Credito,2013-05-09 11:33:00,746219,Pietra Barbosa,1976-07-23 13:23:00,7,1976-06-23 13:23:00
5140,Pietra,Ribeiro,35,246265.49,Credito,2020-11-18 15:59:00,814420,Pietra Ribeiro,1967-02-24 14:15:00,2,1967-01-24 14:15:00
5141,Pietra,Rezende,97,313166.67,Credito,2022-10-22 15:18:00,91025,Pietra Rezende,1968-07-05 11:17:00,3,1968-06-05 11:17:00
5142,Pietra,Barbosa,27,466031.02,Credito,2018-03-13 11:57:00,799397,Pietra Barbosa,1985-05-11 11:32:00,5,1985-04-11 11:32:00
5143,Pietra,Sales,23,613308.03,Credito,2019-05-11 09:16:00,91122,Pietra Sales,1956-07-02 12:16:00,8,1956-06-02 12:16:00
5144,Pietra,Ribeiro,91,534092.24,Credito,2010-02-25 15:56:00,747996,Pietra Ribeiro,1964-04-22 13:16:00,2,1964-03-22 13:16:00
5145,Pietra,Costa,62,17869.23,Credito,2010-03-13 13:34:00,405820,Pietra Costa,1983-08-24 16:28:00,5,1983-07-24 16:28:00
5146,Pietra,Monteiro,90,891207.90,Credito,2009-10-15 13:37:00,979824,Pietra Monteiro,1973-08-29 09:35:00,2,1973-07-29 09:35:00
5147,Pietra,Fernandes,67,466133.53,Credito,2022-09-07 14:03:00,686526,Pietra Fernandes,1964-08-12 09:06:00,4,1964-07-12 09:06:00
5148,Pietra,Ramos,51,997222.73,Credito,2009-05-14 15:41:00,753892,Pietra Ramos,2016-07-23 12:56:00,9,2016-06-23 12:56:00
5149,Pietra,Costa,62,927440.72,Debito,2008-06-03 13:07:00,688795,Pietra Costa,2004-09-04 12:34:00,5,2004-08-04 12:34:00
5150,Pietra,Moreira,75,160052.48,Credito,2016-08-15 11:57:00,577832,Pietra Moreira,1953-12-13 11:19:00,5,1953-11-13 11:19:00
5151,Pietra,Cunha,72,364970.34,Debito,2021-08-07 09:20:00,847939,Pietra Cunha,1995-01-29 14:46:00,7,1994-12-29 14:46:00
5152,Pietra,Pires,45,697815.26,Credito,2022-10-14 14:15:00,167721,Pietra Pires,2010-08-19 11:33:00,5,2010-07-19 11:33:00
5153,Pietra,Moreira,75,447385.39,Credito,2019-04-20 16:38:00,990080,Pietra Moreira,2009-07-14 11:13:00,9,2009-06-14 11:13:00
5154,Pietra,Cavalcanti,63,598013.16,Debito,2019-02-09 14:50:00,838850,Pietra Cavalcanti,1994-03-21 09:15:00,4,1994-02-21 09:15:00
5155,Pietra,Rezende,97,33617.33,Debito,2010-12-21 10:23:00,553447,Pietra Rezende,1994-06-02 16:26:00,3,1994-05-02 16:26:00
5156,Pietro,Cardoso,70,764035.39,Debito,2021-09-04 11:22:00,351373,Pietro Cardoso,1969-05-07 09:47:00,3,1969-04-07 09:47:00
5157,Pietro,Barbosa,73,269756.01,Debito,2021-01-07 14:36:00,445255,Pietro Barbosa,2023-01-10 09:05:00,3,2022-12-10 09:05:00
5158,Pietro,Lopes,67,320380.38,Debito,2017-05-11 14:12:00,440005,Pietro Lopes,1963-03-18 15:47:00,1,1963-02-18 15:47:00
5159,Pietro,Gomes,49,866348.87,Credito,2008-04-28 16:27:00,572347,Pietro Gomes,2014-08-17 09:39:00,1,2014-07-17 09:39:00
5160,Pietro,Gomes,49,324892.11,Credito,2019-06-27 16:45:00,176681,Pietro Gomes,2019-04-06 13:46:00,7,2019-03-06 13:46:00
5161,Pietro,Cunha,30,424471.82,Debito,2018-02-07 09:39:00,70126,Pietro Cunha,1959-11-23 12:53:00,7,1959-10-23 12:53:00
5162,Pietro,Cunha,30,529639.15,Debito,2010-12-06 15:37:00,279512,Pietro Cunha,1992-10-25 14:32:00,8,1992-09-25 14:32:00
5163,Pietro,Pinto,96,681459.17,Debito,2017-11-22 09:14:00,666793,Pietro Pinto,1967-06-03 15:08:00,5,1967-05-03 15:08:00
5164,Pietro,Farias,62,522351.44,Credito,2010-03-29 13:51:00,158525,Pietro Farias,2003-08-29 13:53:00,9,2003-07-29 13:53:00
5165,Pietro,Farias,62,260301.26,Debito,2017-07-12 15:25:00,580633,Pietro Farias,1985-11-30 12:06:00,8,1985-10-30 12:06:00
5166,Pietro,Costela,56,378386.77,Credito,2011-05-19 14:38:00,827430,Pietro Costela,2004-07-17 16:50:00,4,2004-06-17 16:50:00
5167,Pietro,Caldeira,43,358954.40,Credito,2022-02-26 12:48:00,968526,Pietro Caldeira,1971-12-22 13:52:00,5,1971-11-22 13:52:00
5168,Pietro,Caldeira,43,523448.62,Debito,2006-11-24 14:11:00,526659,Pietro Caldeira,1959-01-28 11:23:00,1,1958-12-28 11:23:00
5169,Pietro,Barbosa,94,409855.89,Debito,2011-01-09 12:28:00,776755,Pietro Barbosa,2001-11-14 13:25:00,7,2001-10-14 13:25:00
5170,Pietro,Barbosa,94,705422.43,Debito,2014-07-18 12:35:00,53434,Pietro Barbosa,1958-07-11 14:02:00,6,1958-06-11 14:02:00
5171,Pietro,Moura,44,708213.16,Debito,2005-05-10 15:23:00,317256,Pietro Moura,1995-11-11 10:05:00,6,1995-10-11 10:05:00
5172,Pietro,Cunha,34,998488.64,Debito,2010-03-06 11:15:00,734469,Pietro Cunha,2006-12-21 09:57:00,7,2006-11-21 09:57:00
5173,Pietro,Moura,44,315177.40,Debito,2014-06-08 15:20:00,592258,Pietro Moura,1972-10-17 09:56:00,6,1972-09-17 09:56:00
5174,Pietro,Farias,49,384802.28,Debito,2021-06-08 12:03:00,180540,Pietro Farias,1988-09-04 12:33:00,1,1988-08-04 12:33:00
5175,Pietro,Nascimento,83,329039.59,Debito,2020-03-04 14:01:00,940167,Pietro Nascimento,1959-10-20 09:06:00,7,1959-09-20 09:06:00
5176,Pietro,Rezende,77,488350.21,Credito,2016-07-06 11:17:00,719301,Pietro Rezende,2003-11-02 11:36:00,4,2003-10-02 11:36:00
5177,Pietro,Rezende,77,381204.07,Credito,2017-07-26 15:46:00,94334,Pietro Rezende,1951-12-23 14:14:00,9,1951-11-23 14:14:00
5178,Pietro,Santos,54,851835.49,Debito,2006-04-21 10:59:00,901422,Pietro Santos,2017-05-03 09:37:00,1,2017-04-03 09:37:00
5179,Pietro,Cardoso,33,952687.07,Debito,2010-06-08 11:35:00,931449,Pietro Cardoso,1974-06-30 16:27:00,7,1974-05-30 16:27:00
5180,Pietro,Conceição,89,560120.34,Debito,2017-11-18 12:16:00,445392,Pietro Conceição,1968-11-04 09:06:00,8,1968-10-04 09:06:00
5181,Pietro,Rocha,41,506792.69,Debito,2022-07-08 16:43:00,327695,Pietro Rocha,2022-01-03 14:20:00,2,2021-12-03 14:20:00
5182,Pietro,Rocha,41,465296.87,Debito,2013-09-06 14:47:00,500680,Pietro Rocha,2005-01-20 16:37:00,9,2004-12-20 16:37:00
5183,Rafael,Correia,45,391156.11,Credito,2009-08-06 13:16:00,881738,Rafael Correia,2013-04-30 09:29:00,7,2013-03-30 09:29:00
5184,Rafael,Caldeira,69,830564.96,Credito,2018-03-19 14:03:00,539832,Rafael Caldeira,1955-08-21 11:46:00,5,1955-07-21 11:46:00
5185,Rafael,Novaes,66,971342.20,Credito,2022-07-06 11:26:00,309056,Rafael Novaes,2010-03-09 13:30:00,2,2010-02-09 13:30:00
5186,Rafael,Nogueira,86,7190.19,Debito,2005-06-04 12:52:00,863443,Rafael Nogueira,1976-08-29 14:42:00,8,1976-07-29 14:42:00
5187,Rafael,Nogueira,86,986668.83,Credito,2005-08-19 16:47:00,931476,Rafael Nogueira,1986-06-28 14:54:00,5,1986-05-28 14:54:00
5188,Rafael,Caldeira,69,712648.37,Debito,2017-03-25 15:01:00,554005,Rafael Caldeira,1980-02-16 14:59:00,8,1980-01-16 14:59:00
5189,Rafael,Silveira,84,824434.68,Credito,2008-09-22 13:14:00,333509,Rafael Silveira,1976-04-14 11:08:00,6,1976-03-14 11:08:00
5190,Rafael,Cardoso,22,918904.17,Credito,2012-08-01 15:14:00,237490,Rafael Cardoso,2000-01-29 10:45:00,7,1999-12-29 10:45:00
5191,Rafael,Rosa,31,442593.01,Debito,2008-09-05 13:53:00,582992,Rafael Rosa,1959-07-11 15:36:00,4,1959-06-11 15:36:00
5192,Rafael,Rosa,31,975124.47,Credito,2015-03-09 14:47:00,458602,Rafael Rosa,2019-11-29 14:07:00,8,2019-10-29 14:07:00
5193,Rafael,Cardoso,24,532204.34,Debito,2015-02-23 13:21:00,144585,Rafael Cardoso,2019-05-18 11:09:00,9,2019-04-18 11:09:00
5194,Rafael,Oliveira,59,214500.31,Debito,2011-04-14 15:23:00,179328,Rafael Oliveira,1965-07-13 11:25:00,7,1965-06-13 11:25:00
5195,Rafael,Monteiro,95,228119.69,Debito,2014-01-09 15:25:00,247977,Rafael Monteiro,1983-11-22 11:37:00,5,1983-10-22 11:37:00
5196,Rafael,Oliveira,59,426749.96,Credito,2019-06-18 11:31:00,344886,Rafael Oliveira,1966-10-22 13:37:00,6,1966-09-22 13:37:00
5197,Rafael,Cardoso,22,245491.47,Credito,2022-07-06 15:17:00,909934,Rafael Cardoso,1954-10-23 09:17:00,4,1954-09-23 09:17:00
5198,Rafael,Cunha,93,892641.19,Debito,2021-04-09 13:00:00,45827,Rafael Cunha,2014-05-06 09:22:00,8,2014-04-06 09:22:00
5199,Rafael,Silveira,43,952815.39,Debito,2007-05-16 14:54:00,188036,Rafael Silveira,1979-05-08 12:52:00,5,1979-04-08 12:52:00
5200,Rafael,Silveira,43,274688.58,Debito,2014-09-17 14:51:00,609817,Rafael Silveira,1993-06-17 12:25:00,2,1993-05-17 12:25:00
5201,Rafael,Pires,30,293947.38,Debito,2014-07-21 13:58:00,40042,Rafael Pires,1975-01-24 10:20:00,2,1974-12-24 10:20:00
5202,Rafael,Correia,49,303821.66,Credito,2013-03-16 13:04:00,446172,Rafael Correia,1990-07-29 16:32:00,4,1990-06-29 16:32:00
5203,Rafael,Pires,30,321000.07,Debito,2018-09-24 14:34:00,976190,Rafael Pires,2005-01-19 16:09:00,1,2004-12-19 16:09:00
5204,Rafael,Silveira,84,957492.41,Debito,2013-02-12 14:27:00,258157,Rafael Silveira,2017-09-13 15:25:00,6,2017-08-13 15:25:00
5205,Rafael,Araújo,15,749597.46,Credito,2007-03-12 15:10:00,629357,Rafael Araújo,2014-11-26 14:44:00,7,2014-10-26 14:44:00
5206,Rafael,Pereira,50,405020.90,Credito,2013-07-28 12:10:00,442715,Rafael Pereira,1990-11-10 12:43:00,7,1990-10-10 12:43:00
5207,Rafael,Gomes,77,74344.03,Credito,2022-09-16 09:27:00,569467,Rafael Gomes,1953-06-13 12:45:00,2,1953-05-13 12:45:00
5208,Rafael,Novaes,66,104802.79,Debito,2020-03-21 16:22:00,630098,Rafael Novaes,2022-08-10 11:25:00,2,2022-07-10 11:25:00
5209,Rafaela,Rezende,90,696740.50,Credito,2018-10-27 09:58:00,931800,Rafaela Rezende,1952-04-05 16:36:00,1,1952-03-05 16:36:00
5210,Rafaela,Nogueira,39,266853.71,Debito,2016-08-30 14:16:00,890842,Rafaela Nogueira,2020-07-08 14:40:00,1,2020-06-08 14:40:00
5211,Rafaela,Conceição,88,519250.25,Debito,2016-10-14 09:17:00,203830,Rafaela Conceição,2001-05-12 16:06:00,1,2001-04-12 16:06:00
5212,Rafaela,Rezende,90,727223.20,Credito,2016-08-24 11:19:00,394644,Rafaela Rezende,1960-12-17 11:13:00,7,1960-11-17 11:13:00
5213,Rafaela,Oliveira,65,782788.91,Credito,2008-05-22 13:38:00,756489,Rafaela Oliveira,1994-08-01 16:15:00,6,1994-07-01 16:15:00
5214,Rafaela,Costa,95,515016.19,Credito,2018-07-12 15:29:00,883721,Rafaela Costa,1992-10-30 12:59:00,2,1992-09-30 12:59:00
5215,Rafaela,Oliveira,65,889458.80,Credito,2019-09-04 16:10:00,655024,Rafaela Oliveira,2017-08-12 09:10:00,9,2017-07-12 09:10:00
5216,Rafaela,Costa,95,414515.49,Credito,2006-03-02 13:47:00,666523,Rafaela Costa,1984-06-09 11:10:00,2,1984-05-09 11:10:00
5217,Rafaela,Conceição,41,377979.45,Debito,2018-05-01 11:02:00,174550,Rafaela Conceição,2015-08-10 11:35:00,7,2015-07-10 11:35:00
5218,Rafaela,Rosa,71,541615.41,Credito,2017-03-30 13:03:00,810888,Rafaela Rosa,1982-05-08 12:44:00,5,1982-04-08 12:44:00
5219,Rafaela,Melo,25,3497.76,Credito,2009-08-08 15:16:00,708173,Rafaela Melo,2015-12-04 09:03:00,2,2015-11-04 09:03:00
5220,Rafaela,Costa,85,442315.04,Credito,2008-08-20 11:40:00,800643,Rafaela Costa,2017-01-25 11:04:00,9,2016-12-25 11:04:00
5221,Rafaela,Lima,59,92866.64,Credito,2009-12-01 13:55:00,753794,Rafaela Lima,1978-12-01 16:27:00,2,1978-11-01 16:27:00
5222,Rafaela,Pinto,95,572973.14,Credito,2006-01-03 12:56:00,781163,Rafaela Pinto,2005-02-18 13:10:00,2,2005-01-18 13:10:00
5223,Rafaela,Almeida,82,182365.42,Debito,2005-07-05 14:27:00,953788,Rafaela Almeida,2015-04-26 09:58:00,4,2015-03-26 09:58:00
5224,Rafaela,Almeida,82,543422.82,Credito,2008-01-17 11:38:00,594108,Rafaela Almeida,1973-12-20 09:59:00,2,1973-11-20 09:59:00
5225,Rafaela,Pinto,95,745512.15,Debito,2019-02-27 10:53:00,490558,Rafaela Pinto,1964-10-26 15:16:00,3,1964-09-26 15:16:00
5226,Rafaela,Melo,99,725962.65,Credito,2019-10-09 15:51:00,24622,Rafaela Melo,1982-10-16 15:25:00,6,1982-09-16 15:25:00
5227,Rafaela,Campos,95,755779.84,Debito,2022-10-04 15:58:00,266681,Rafaela Campos,1972-08-05 16:56:00,2,1972-07-05 16:56:00
5228,Rafaela,Campos,95,307978.63,Credito,2011-05-20 16:46:00,591627,Rafaela Campos,2007-05-27 13:27:00,1,2007-04-27 13:27:00
5229,Rafaela,Silveira,75,276251.28,Debito,2008-09-11 09:19:00,341031,Rafaela Silveira,2019-09-08 14:48:00,2,2019-08-08 14:48:00
5230,Rafaela,Silveira,75,570914.91,Credito,2007-07-10 11:22:00,291569,Rafaela Silveira,1974-10-08 16:14:00,1,1974-09-08 16:14:00
5231,Rafaela,Peixoto,99,775440.98,Debito,2016-03-30 15:52:00,613058,Rafaela Peixoto,1985-05-07 16:05:00,4,1985-04-07 16:05:00
5232,Rafaela,Castro,42,16303.84,Credito,2018-06-16 16:25:00,931138,Rafaela Castro,1961-12-18 12:14:00,4,1961-11-18 12:14:00
5233,Rafaela,Ribeiro,74,744556.66,Debito,2009-11-26 15:01:00,89000,Rafaela Ribeiro,1979-03-25 12:53:00,4,1979-02-25 12:53:00
5234,Rafaela,Nogueira,64,372671.25,Credito,2013-09-19 09:39:00,72376,Rafaela Nogueira,1974-04-30 16:13:00,8,1974-03-30 16:13:00
5235,Rafaela,Cardoso,58,872821.83,Credito,2008-03-16 15:34:00,628900,Rafaela Cardoso,2017-09-03 12:17:00,6,2017-08-03 12:17:00
5236,Rafaela,Nogueira,64,370886.09,Credito,2009-08-23 12:03:00,209599,Rafaela Nogueira,1998-07-08 15:26:00,4,1998-06-08 15:26:00
5237,Rafaela,Pinto,51,847195.39,Debito,2018-05-25 14:55:00,373814,Rafaela Pinto,1984-07-14 13:39:00,7,1984-06-14 13:39:00
5238,Rafaela,Pinto,51,968430.42,Credito,2009-03-25 14:20:00,889949,Rafaela Pinto,2013-03-25 12:03:00,3,2013-02-25 12:03:00
5239,Rafaela,Cunha,43,186216.68,Credito,2018-07-14 16:47:00,144083,Rafaela Cunha,1966-12-04 09:37:00,4,1966-11-04 09:37:00
5240,Rafaela,Oliveira,27,832774.39,Credito,2006-06-01 14:19:00,212005,Rafaela Oliveira,1979-06-13 13:14:00,4,1979-05-13 13:14:00
5241,Rafaela,Oliveira,27,684269.72,Credito,2009-04-01 14:55:00,15372,Rafaela Oliveira,1971-10-27 15:36:00,7,1971-09-27 15:36:00
5242,Rafaela,Silveira,85,237075.65,Debito,2013-03-29 09:50:00,936801,Rafaela Silveira,1951-12-08 11:39:00,5,1951-11-08 11:39:00
5243,Rafaela,Ferreira,87,337899.62,Debito,2017-09-18 14:59:00,426459,Rafaela Ferreira,2021-10-04 12:31:00,3,2021-09-04 12:31:00
5244,Rafaela,Rocha,74,578439.84,Credito,2015-11-03 12:48:00,989247,Rafaela Rocha,1967-07-25 13:07:00,1,1967-06-25 13:07:00
5245,Rafaela,Azevedo,31,346962.88,Debito,2005-08-07 16:24:00,33212,Rafaela Azevedo,2001-07-21 15:50:00,5,2001-06-21 15:50:00
5246,Rafaela,Ferreira,87,950760.05,Debito,2020-12-01 15:53:00,379023,Rafaela Ferreira,2013-05-01 12:41:00,7,2013-04-01 12:41:00
5247,Rafaela,Almeida,48,457354.87,Credito,2007-11-13 16:20:00,346103,Rafaela Almeida,1954-08-28 16:27:00,3,1954-07-28 16:27:00
